10	765	27767054	78.85780334472656
1	770	29719521	85.28399658203125
2	770	18362074	83.95149993896484
3	770	35664348	83.89409637451172
4	770	25244331	83.51599884033203
5	770	1250205	82.9999008178711
6	770	2281745	82.5886001586914
7	770	32296110	81.94490051269531
8	770	569097	81.45670318603516
9	770	58166120	80.00550079345703
10	770	36054801	78.94979858398438
1	785	7131615	65.73650360107422
2	785	7169078	62.4359016418457
3	785	3820283	61.40039825439453
4	785	20566256	61.329200744628906
5	785	623013	60.39939880371094
6	785	400658	60.0276985168457
7	785	36579344	59.75239944458008
8	785	4442738	58.4906005859375
9	785	358711	58.37770080566406
10	785	53011589	58.11240005493164
1	805	37392	118.27020263671875
2	805	2590247	113.30909729003906
3	805	382577	111.83789825439453
4	805	5408	111.72969818115234
5	805	1587550	109.72930145263672
6	805	741511	107.85820007324219
7	805	180968	106.54530334472656
8	805	1286213	105.7302017211914
9	805	19591	105.61289978027344
10	805	41858380	105.37200164794922
1	893	30182396	121.34960174560547
2	893	2272172	112.79959869384766
3	893	378171	112.60600280761719
4	893	14617	111.79530334472656
5	893	29990850	111.54640197753906
6	893	328908	110.529296875
7	893	27944981	110.41699981689453
8	893	10069185	108.23770141601562
9	893	13400191	106.67630004882812
10	893	389929	105.41320037841797
1	956	418334	67.75759887695312
2	956	34052	64.27999877929688
3	956	337250	60.77349853515625
4	956	47069739	59.97489929199219
5	956	44079493	59.76219940185547
6	956	2144497	59.5359992980957
7	956	177840	58.59629821777344
8	956	42089078	58.03229904174805
9	956	133462	57.600399017333984
10	956	31501	57.598201751708984
1	1055	496354	132.1096954345703
2	1055	659964	89.99960327148438
3	1055	839407	82.33499908447266
4	1055	4345	64.02269744873047
5	1055	196188	62.202999114990234
6	1055	54313147	61.42129898071289
7	1055	3589799	61.27980041503906
8	1055	20949507	60.993900299072266
9	1055	27328	57.293800354003906
10	1055	24751	54.95600128173828
1	1102	180968	57.93539810180664
2	1102	26191	55.926700592041016
3	1102	695922	55.35820007324219
4	1102	14665	55.29779815673828
5	1102	8064	54.91320037841797
6	1102	5192	52.06050109863281
7	1102	43005	51.8557014465332
8	1102	6469725	51.40079879760742
9	1102	14597	51.25979995727539
10	1102	5429	51.18109893798828
1	1225	1142431	69.44329833984375
2	1225	49001	66.92530059814453
3	1225	63876	64.0905990600586
4	1225	40318770	63.77579879760742
5	1225	41695222	63.10260009765625
6	1225	19481110	62.31159973144531
7	1225	1978274	61.68960189819336
8	1225	1935334	61.393001556396484
9	1225	2162835	60.20220184326172
10	1225	31646377	59.84230041503906
1	1319	1057147	110.08820343017578
2	1319	27885982	106.22869873046875
3	1319	50527999	104.43820190429688
4	1319	44706253	100.43119812011719
5	1319	54410729	99.03630065917969
6	1319	36329115	97.61389923095703
7	1319	58702274	95.73560333251953
8	1319	1103780	94.61509704589844
9	1319	64284153	91.25920104980469
10	1319	50407054	90.68180084228516
1	1343	468383	92.02349853515625
2	1343	405374	89.37480163574219
3	1343	1186115	88.32009887695312
4	1343	3416842	86.74620056152344
5	1343	632373	84.97429656982422
6	1343	7005729	84.67839813232422
7	1343	14030191	84.02400207519531
8	1343	1013725	81.88130187988281
9	1343	1187279	81.66510009765625
10	1343	46821778	80.74150085449219
1	1368	371664	89.25759887695312
2	1368	27704462	72.33460235595703
3	1368	36707828	71.23049926757812
4	1368	27704340	69.3407974243164
5	1368	147792	69.17259979248047
6	1368	23641445	67.56629943847656
7	1368	7837103	66.00759887695312
8	1368	1691161	65.83670043945312
9	1368	10142619	62.83000183105469
10	1368	32418647	62.4182014465332
1	1371	60722116	65.30110168457031
2	1371	48129689	63.049800872802734
3	1371	55968234	62.48870086669922
4	1371	1094266	60.63420104980469
5	1371	3177105	60.140201568603516
6	1371	26554195	60.04029846191406
7	1371	42283865	58.784000396728516
8	1371	1820646	57.8036003112793
9	1371	266108	56.45719909667969
10	1371	46823146	53.77370071411133
1	1412	360506	77.10790252685547
2	1412	21491730	76.86039733886719
3	1412	28179	76.54450225830078
4	1412	303866	75.37650299072266
5	1412	1114732	75.1969985961914
6	1412	28333	73.23049926757812
7	1412	21492813	71.76380157470703
8	1412	13808	71.6720962524414
9	1412	69308	71.65460205078125
10	1412	1914645	71.22599792480469
1	1457	63881	115.76270294189453
2	1457	32231	109.42120361328125
3	1457	275047	107.88760375976562
4	1457	275049	99.0916976928711
5	1457	10597	95.8311996459961
6	1457	243875	94.5613021850586
7	1457	804710	92.88929748535156
8	1457	14612246	92.59950256347656
9	1457	66715	91.5154037475586
10	1457	1352105	91.37879943847656
1	1509	1287137	51.03580093383789
2	1509	13978	50.5004997253418
3	1509	562444	50.111900329589844
4	1509	54340115	49.067100524902344
5	1509	184976	48.647098541259766
6	1509	1181475	48.105899810791016
7	1509	106409	47.81669998168945
8	1509	19730435	47.757598876953125
9	1509	189774	46.96820068359375
10	1509	1768396	46.92470169067383
1	1565	19043446	97.43550109863281
2	1565	48836	92.64689636230469
3	1565	25109420	91.03959655761719
4	1565	7727	90.44280242919922
5	1565	62619755	82.181396484375
6	1565	18934647	81.7333984375
7	1565	6610932	80.68890380859375
8	1565	50566828	76.36470031738281
9	1565	620635	69.25959777832031
10	1565	19842845	68.13349914550781
1	1625	754493	56.97600173950195
2	1625	11086921	53.36280059814453
3	1625	10508596	53.27199935913086
4	1625	873905	53.1254997253418
5	1625	24705781	51.757999420166016
6	1625	3550050	51.70140075683594
7	1625	14202508	51.367000579833984
8	1625	63750006	51.0
9	1625	1978274	50.754600524902344
10	1625	28619421	50.143798828125
1	1630	1978274	75.72720336914062
2	1630	873905	75.54879760742188
3	1630	11086921	73.4813003540039
4	1630	1480381	71.90599822998047
5	1630	410259	65.69670104980469
6	1630	3550050	64.77140045166016
7	1630	47690496	62.42279815673828
8	1630	398397	61.100101470947266
9	1630	49119250	60.44919967651367
10	1630	50065250	60.199501037597656
1	1656	26061	75.20570373535156
2	1656	1485073	73.30220031738281
3	1656	1359350	72.24120330810547
4	1656	1183789	71.34729766845703
5	1656	156879	70.6063003540039
6	1656	383256	70.18810272216797
7	1656	411013	69.35070037841797
8	1656	604522	68.37670135498047
9	1656	20518076	67.16390228271484
10	1656	993220	66.4375
1	1715	164992	145.6676025390625
2	1715	20994	133.90069580078125
3	1715	271425	132.45309448242188
4	1715	240390	131.918701171875
5	1715	247636	130.5117950439453
6	1715	1218368	128.7008056640625
7	1715	1226554	125.8468017578125
8	1715	2321219	125.66310119628906
9	1715	757336	124.51730346679688
10	1715	340013	124.19979858398438
1	1773	9647657	61.135501861572266
2	1773	33138423	58.68370056152344
3	1773	79820	56.00680160522461
4	1773	690	54.58290100097656
5	1773	797114	53.61859893798828
6	1773	2273	53.114498138427734
7	1773	49366908	50.67580032348633
8	1773	28827271	49.990699768066406
9	1773	422590	47.676300048828125
10	1773	1466668	47.63990020751953
1	1970	916132	104.48139953613281
2	1970	13523392	76.34120178222656
3	1970	42299221	73.00700378417969
4	1970	4146508	70.75769805908203
5	1970	1442763	70.51959991455078
6	1970	563998	67.86029815673828
7	1970	662539	67.8541030883789
8	1970	196034	67.44249725341797
9	1970	7601155	67.3812026977539
10	1970	49767806	65.43160247802734
1	2006	48815336	41.36520004272461
2	2006	2045683	41.21260070800781
3	2006	57179812	40.8401985168457
4	2006	30281124	40.08150100708008
5	2006	20743312	39.84489822387695
6	2006	2331138	39.76319885253906
7	2006	543729	39.724300384521484
8	2006	31726	39.565399169921875
9	2006	9802596	39.33259963989258
10	2006	201835	39.29309844970703
1	2213	41871438	60.39659881591797
2	2213	4139033	59.84960174560547
3	2213	3339229	58.10309982299805
4	2213	2390629	57.13840103149414
5	2213	25147785	56.648399353027344
6	2213	4100042	56.50809860229492
7	2213	4110254	56.489200592041016
8	2213	38491051	56.357200622558594
9	2213	52952765	55.744598388671875
10	2213	20934692	55.06959915161133
1	2272	158967	106.67659759521484
2	2272	30128	105.30690002441406
3	2272	2670504	104.63670349121094
4	2272	17753	102.493896484375
5	2272	30129	98.2479019165039
6	2272	222431	97.55020141601562
7	2272	30137	97.53119659423828
8	2272	52053	93.69249725341797
9	2272	5428	93.35790252685547
10	2272	153025	92.55809783935547
1	2365	39531066	56.81719970703125
2	2365	16160597	56.62950134277344
3	2365	1856120	55.6702995300293
4	2365	3214934	54.972801208496094
5	2365	17152567	53.85089874267578
6	2365	14192499	53.487300872802734
7	2365	42424137	53.36859893798828
8	2365	5940706	52.55659866333008
9	2365	634929	52.15810012817383
10	2365	46890682	52.024600982666016
1	2429	262376	86.964599609375
2	2429	1750635	85.76319885253906
3	2429	8929079	78.9552993774414
4	2429	2564028	75.34709930419922
5	2429	3920935	75.2332992553711
6	2429	29773	75.07879638671875
7	2429	4036250	72.70500183105469
8	2429	1549452	72.3196029663086
9	2429	16100029	72.08660125732422
10	2429	383481	72.02200317382812
1	2465	476312	30.462900161743164
2	2465	724792	29.318700790405273
3	2465	10485461	28.971900939941406
4	2465	1827902	28.680099487304688
5	2465	25383510	28.243000030517578
6	2465	7162	27.736499786376953
7	2465	7065080	27.40239906311035
8	2465	1441342	27.235000610351562
9	2465	4877232	27.20439910888672
10	2465	9069067	27.1382999420166
1	2741	25266	93.46279907226562
2	2741	5935184	92.5531005859375
3	2741	167812	92.26090240478516
4	2741	1025819	79.54340362548828
5	2741	25215	79.10690307617188
6	2741	530187	78.65730285644531
7	2741	27027652	77.72869873046875
8	2741	15526	76.96839904785156
9	2741	33430	76.51679992675781
10	2741	302111	76.39710235595703
